brand,vehicle_age,km_driven,seller_type,fuel_type,transmission_type,mileage,engine,max_power,seats,selling_price
Hyundai,5,64500,Individual,Diesel,Manual,22.54,1396,88.73,5,749000
Honda,12,80000,Individual,Petrol,Manual,17,1497,118,5,320000
Volkswagen,8,110000,Individual,Diesel,Manual,20.54,1598,103.6,5,350000
Hyundai,4,16249,Trustmark Dealer,Petrol,Manual,18.9,1197,82,5,455000
Maruti,4,50000,Individual,Petrol,Manual,20.51,998,67.04,5,315000
Maruti,21,120000,Individual,Petrol,Manual,18.9,998,67.1,5,95000
Hyundai,8,77000,Individual,Diesel,Manual,22.7,1582,126.24,5,600000
Maruti,3,50000,Individual,Petrol,Manual,20.89,1197,81.8,5,450000
Tata,4,76759,Dealer,Diesel,Manual,14.1,2179,147.94,7,835000
Mahindra,6,58376,Dealer,Diesel,Manual,16.55,2498,105,7,700000
Hyundai,2,16000,Dealer,Petrol,Manual,18.6,1197,81.83,5,660000
Ford,5,41001,Dealer,Petrol,Manual,18.16,1196,86.8,5,450000
Hyundai,3,25000,Individual,Petrol,Manual,18.6,1197,81.86,5,535000
Honda,4,33000,Dealer,Petrol,Manual,17.8,1498,119.35,5,790000
Hyundai,10,47000,Dealer,Diesel,Automatic,22.32,1582,126.32,5,450000
Renault,5,34000,Dealer,Petrol,Manual,23.01,999,67,5,385000
Hyundai,4,17805,Trustmark Dealer,Petrol,Manual,18.6,1197,81.83,5,660000
Toyota,2,15500,Dealer,Diesel,Manual,14.24,2755,174.5,7,3090000
BMW,3,65000,Dealer,Diesel,Automatic,22.48,1995,187.74,5,3950000
Maruti,3,35000,Individual,Petrol,Manual,22,1197,81.8,5,630000
Maruti,11,70000,Individual,Diesel,Manual,19.3,1248,73.9,5,325000
Honda,7,77000,Dealer,Diesel,Manual,26,1498,98.6,5,525000
Hyundai,8,78000,Dealer,Diesel,Manual,24,1120,70,5,320000
Tata,3,30000,Individual,Petrol,Manual,23.84,1199,84,5,450000
Maruti,4,79000,Dealer,Diesel,Manual,20.77,1248,88.8,7,850000
Maruti,6,45864,Dealer,Petrol,Manual,20.4,1197,83.11,5,450000
Hyundai,5,35000,Individual,Petrol,Manual,18.9,1197,82,5,410000
Toyota,3,40000,Dealer,Diesel,Manual,13.68,2393,147.51,7,1875000
Toyota,2,50000,Individual,Diesel,Manual,13.68,2393,147.8,8,1526000
Maruti,1,7000,Individual,Petrol,Manual,21.01,1197,81.8,5,750000
Mercedes-Benz,8,32000,Dealer,Diesel,Automatic,10,2143,170,5,2100000
Mercedes-Benz,5,10000,Dealer,Diesel,Automatic,19.4,2143,204,4,4900000
Maruti,11,150821,Individual,Petrol,Manual,18.9,998,67.1,5,160000
Mahindra,8,85000,Dealer,Diesel,Manual,16,2179,140,7,480000
Hyundai,3,20000,Individual,Petrol,Manual,17,1591,121.3,5,990000
Honda,3,12000,Individual,Petrol,Automatic,18,1497,117.6,5,960000
Hyundai,10,60000,Dealer,Petrol,Manual,17,1197,80,5,245000
Toyota,3,30000,Dealer,Diesel,Manual,13.68,2393,147.8,8,2050000
Hyundai,6,65922,Dealer,Petrol,Manual,18.6,1197,81.83,5,530000
Hyundai,7,82530,Dealer,Petrol,Manual,18.9,1197,82,5,490000
Mahindra,6,30000,Individual,Diesel,Manual,15.96,2523,62.1,7,635000
Honda,5,80000,Individual,Petrol,Manual,17.8,1497,117.3,5,785000
Maruti,2,10000,Individual,Petrol,Manual,21.7,998,67,5,425000
Maruti,4,50000,Individual,Diesel,Manual,28.4,1248,74.02,5,600000
Volkswagen,4,75000,Dealer,Diesel,Manual,20.14,1498,88.8,5,590000
Hyundai,3,31834,Dealer,Diesel,Manual,24,1186,73.97,5,598000
Mercedes-Benz,11,52000,Dealer,Petrol,Automatic,10.13,3498,364.9,5,1750000
Hyundai,4,16334,Dealer,Petrol,Manual,18.6,1197,81.83,5,725000
Ford,6,30000,Individual,Petrol,Manual,18.16,1196,86.8,5,450000
Jeep,3,20000,Individual,Petrol,Manual,16,1368,160,5,1472000
Hyundai,8,82000,Individual,Petrol,Manual,20.36,1197,78.9,5,300000
Maruti,4,52000,Dealer,Diesel,Manual,27.39,1248,74,5,575000
Hyundai,5,50000,Individual,Petrol,Manual,18.6,1197,81.83,5,540000
Maruti,11,50000,Individual,Diesel,Manual,19.3,1248,73.9,5,300000
Mercedes-Benz,10,74024,Dealer,Petrol,Automatic,12.3,1796,185,5,1095000
Maruti,8,45529,Dealer,Petrol,Manual,19.1,1197,85.8,5,425000
Hyundai,9,32472,Dealer,Petrol,Manual,17.01,1591,121.3,5,448000
Maruti,5,49411,Individual,Diesel,Manual,28.09,1248,88.5,5,731000
Maruti,3,40000,Dealer,Petrol,Manual,21.21,1197,81.8,5,600000
Volvo,9,99000,Dealer,Diesel,Automatic,14.7,1985,163,5,1600000
Volkswagen,6,50000,Individual,Petrol,Manual,16.2,1199,74,5,600000
BMW,9,91000,Dealer,Diesel,Automatic,17.05,1995,184,5,1195000
Hyundai,12,92000,Dealer,Petrol,Manual,20.36,1197,78.9,5,160000
Volkswagen,9,185000,Individual,Diesel,Manual,20.54,1598,103.6,5,425000
Ford,5,67000,Dealer,Diesel,Manual,22.77,1498,98.59,5,525000
Hyundai,5,16300,Individual,Petrol,Manual,17.01,1591,121.3,5,750000
Ford,2,19323,Dealer,Petrol,Manual,17,1497,121.31,5,985000
Honda,14,70000,Individual,Petrol,Manual,13.5,1799,130,5,250000
BMW,10,72000,Dealer,Diesel,Automatic,16.07,1995,181,4,610000
Honda,3,25000,Dealer,Diesel,Manual,25.5,1498,98.6,5,600000
Hyundai,5,105000,Individual,Diesel,Manual,19.67,1582,126.2,5,1050000
Maruti,1,7124,Individual,Petrol,Manual,21.01,1197,81.8,5,643000
Maruti,5,40000,Individual,Petrol,Manual,22.74,796,47.3,5,280000
Renault,8,110000,Individual,Diesel,Manual,19.87,1461,83.8,5,415000
Maruti,5,62000,Dealer,Petrol,Manual,22.74,796,47.3,5,295000
Maruti,4,60000,Individual,Petrol,Manual,21.1,998,100.5,5,650000
Maruti,10,120000,Individual,Diesel,Manual,22.9,1248,74,5,300000
Hyundai,4,21065,Dealer,Petrol,Manual,18.9,1197,81.86,5,575000
Maruti,6,31000,Dealer,CNG,Manual,22.8,1373,80.9,7,685000
Maruti,2,7000,Individual,Petrol,Manual,21.21,1197,81.8,5,610000
Maruti,3,37000,Dealer,Diesel,Manual,28.4,1248,74.02,5,811000
Ford,6,120000,Individual,Diesel,Manual,20,1399,68.05,5,360000
Maruti,4,60000,Dealer,Petrol,Automatic,19.12,1373,91.1,5,715000
Hyundai,2,4800,Individual,Petrol,Manual,18.9,1197,81.86,5,550000
Hyundai,3,25000,Individual,Diesel,Manual,19.67,1582,126.2,5,1200000
Maruti,4,62000,Dealer,Diesel,Manual,28.09,1248,88.5,5,765000
Volkswagen,6,54000,Dealer,Diesel,Manual,20.14,1498,88.8,5,575000
Maruti,9,50000,Individual,Petrol,Manual,18.9,998,67.1,5,265000
Volkswagen,3,9339,Dealer,Petrol,Manual,18.78,999,75,5,750000
Maruti,5,86000,Individual,Diesel,Manual,24.52,1248,88.5,7,700000
Skoda,9,66000,Dealer,Diesel,Manual,20.5,1598,103.5,5,450000
Maruti,3,50000,Individual,Diesel,Manual,28.4,1248,74.02,5,690000
Maruti,6,120000,Individual,Diesel,Manual,26.21,1248,88.5,5,530000
Toyota,10,140000,Dealer,Diesel,Manual,11.5,2982,171,7,925000
Maruti,14,90000,Individual,Petrol,Manual,19.7,796,46.3,5,80000
Tata,5,80000,Individual,Petrol,Manual,23.84,1199,84,5,370000
Maruti,6,150000,Individual,Diesel,Manual,20.77,1248,88.76,7,530000
Ford,7,80000,Dealer,Diesel,Manual,22.7,1498,89.84,5,590000
Volkswagen,9,70000,Dealer,Diesel,Manual,22.07,1199,73.9,5,385000
Maruti,6,49000,Dealer,Diesel,Manual,28.09,1248,88.5,5,549000
Hyundai,9,40000,Dealer,Diesel,Manual,21.9,1396,88.76,5,435000
Honda,8,48080,Dealer,Diesel,Manual,25.8,1498,98.6,5,305000
Maruti,6,92457,Individual,Diesel,Manual,20.77,1248,88.8,7,699000
Mahindra,1,10000,Individual,Diesel,Manual,15.1,2179,152.87,7,1800000
Volkswagen,9,58000,Dealer,Petrol,Manual,15.04,1598,103.6,5,285000
Maruti,4,40000,Individual,Petrol,Automatic,17.03,1373,91.1,7,720000
Mahindra,6,67000,Dealer,Diesel,Manual,15.4,2179,120,7,925000
Maruti,7,55000,Dealer,Diesel,Manual,20.77,1248,88.76,7,500000
Toyota,5,120000,Individual,Diesel,Automatic,11.36,2755,171.5,7,1500000
Maruti,6,29000,Dealer,Diesel,Manual,27.39,1248,74,5,550000
Hyundai,8,14258,Dealer,Petrol,Manual,18.6,1197,81.83,5,445000
Maruti,8,61000,Dealer,Petrol,Manual,18.9,998,67.1,5,375000
Mahindra,2,36000,Individual,Diesel,Manual,17.3,1497,121,7,990000
Volkswagen,9,70000,Individual,Diesel,Manual,22.07,1199,73.9,5,425000
Mahindra,2,25000,Individual,Diesel,Automatic,15.1,2179,152.87,7,1800000
Mahindra,7,56467,Dealer,Diesel,Manual,15.96,2523,62.1,7,625000
Maruti,8,90000,Individual,Diesel,Manual,22.9,1248,74,5,430000
Maruti,12,77000,Individual,Petrol,Manual,18.9,1061,67,5,150000
Maruti,4,90000,Individual,CNG,Manual,31.79,998,58.2,5,380000
Tata,3,47000,Individual,Diesel,Manual,21.5,1497,108.5,5,680000
Maruti,6,60000,Individual,CNG,Manual,20,1196,63,5,250000
Skoda,9,67544,Dealer,Diesel,Automatic,17.2,1968,138.1,5,525000
BMW,10,67512,Dealer,Diesel,Automatic,18.48,1995,177,5,1250000
BMW,5,63000,Dealer,Diesel,Automatic,18.59,2993,261.49,5,2600000
Tata,14,80000,Individual,Petrol,Manual,12,2092,127,7,70000
Maruti,7,25000,Individual,Diesel,Manual,20.77,1248,88.76,7,530000
Maruti,7,103000,Individual,Diesel,Manual,25.2,1248,74,5,500000
Maruti,4,28000,Dealer,Petrol,Manual,20.4,1197,81.8,5,629000
Honda,2,9900,Dealer,Diesel,Manual,25.5,1498,98.6,5,990000
Audi,9,80000,Dealer,Diesel,Automatic,17.11,1968,174.33,5,1100000
Mahindra,2,13033,Dealer,Diesel,Automatic,12.05,2157,178.49,7,2500000
Hyundai,4,77000,Individual,Diesel,Manual,21.38,1396,88.7,5,1100000
Hyundai,1,15000,Individual,Petrol,Manual,20.35,1197,81.86,5,670000
Ford,7,57000,Individual,Diesel,Manual,20,1399,68.05,5,275000
Jeep,4,59500,Dealer,Diesel,Manual,17.1,1956,170,5,1365000
Maruti,3,10000,Individual,Petrol,Automatic,21.21,1197,81.8,5,760000
Maruti,4,45000,Dealer,Diesel,Manual,24.3,1248,88.5,5,790000
Maruti,6,58000,Dealer,Diesel,Manual,19.3,1248,73.9,5,550000
Maruti,3,22251,Trustmark Dealer,Petrol,Manual,22,1197,81.8,5,600000
Hyundai,5,20234,Trustmark Dealer,Petrol,Manual,15.8,1591,121.3,5,925000
Hyundai,2,5000,Individual,Petrol,Manual,18.6,1197,81.86,5,700000
Jeep,4,44000,Dealer,Diesel,Manual,16.3,1956,170,5,1599000
Maruti,8,61000,Dealer,Diesel,Manual,19.3,1248,73.9,5,490000
Tata,5,50500,Individual,Diesel,Manual,27.28,1047,69,5,380000
Honda,4,25000,Individual,Petrol,Automatic,18,1497,117.3,5,1100000
Hyundai,3,22886,Dealer,Diesel,Automatic,14.62,1493,113.42,5,1785000
Toyota,9,106059,Dealer,Diesel,Automatic,12.55,2982,168.5,7,1230000
Maruti,7,51000,Dealer,CNG,Manual,32.52,998,58.33,5,245000
Volkswagen,4,80000,Individual,Diesel,Manual,20.64,1498,108.49,5,900000
Maruti,5,27200,Dealer,Diesel,Manual,24.3,1248,88.5,5,809000
Renault,4,7489,Individual,Diesel,Manual,19.6,1461,108.45,5,900000
Hyundai,6,69000,Dealer,Petrol,Automatic,18.9,1197,82,5,485000
Volkswagen,4,59894,Dealer,Petrol,Manual,16.2,1199,74,5,543000
Honda,4,40000,Individual,Petrol,Automatic,18,1497,117.3,5,940000
Jaguar,9,105000,Dealer,Diesel,Automatic,14.74,2993,270.9,5,1900000
Maruti,7,73000,Dealer,Diesel,Manual,28.4,1248,74,5,425000
Honda,19,110000,Individual,Petrol,Manual,13,1493,100,5,50000
Maruti,7,58000,Dealer,Petrol,Manual,18.6,1197,85.8,5,370000
Tata,4,40000,Individual,Petrol,Manual,23.84,1199,84,5,465000
Maruti,3,60000,Individual,Diesel,Automatic,24.3,1248,88.5,5,1050000
Hyundai,11,90000,Individual,Petrol,Manual,19.81,1086,68.05,5,130000
Hyundai,9,52000,Dealer,Petrol,Manual,17.92,1086,62.1,5,200000
Maruti,8,26000,Dealer,Petrol,Automatic,23.1,998,67.04,5,450000
BMW,9,69000,Dealer,Diesel,Automatic,19.62,1998,190,5,1350000
Maruti,9,100000,Individual,Petrol,Manual,18.9,998,67.1,5,225000
Maruti,3,40000,Individual,Petrol,Manual,21.21,1197,81.8,5,550000
Hyundai,5,32886,Dealer,Petrol,Manual,20.36,1197,78.9,5,449000
Honda,13,100000,Individual,Petrol,Automatic,17,1497,118,5,200000
Ford,6,73389,Dealer,Diesel,Manual,22.7,1498,89.84,5,690000
Maruti,4,90000,Individual,Petrol,Manual,20.51,998,67.04,5,320000
Maruti,4,25000,Individual,Petrol,Manual,17.5,1373,91.1,7,630000
Renault,4,25000,Individual,Petrol,Manual,23.01,999,67,5,310000
Hyundai,7,35000,Individual,Petrol,Manual,17.92,1086,62.1,5,300000
Maruti,4,25000,Dealer,Petrol,Automatic,21.79,998,67.05,5,425000
Maruti,4,59518,Dealer,Diesel,Manual,26.8,1248,74,5,530000
Volkswagen,8,38000,Dealer,Petrol,Manual,16.47,1198,73.9,5,376000
Mahindra,8,182340,Dealer,Diesel,Manual,15.1,2179,140,7,825000
Hyundai,3,43000,Dealer,Petrol,Manual,17,1591,121.3,5,940000
Mahindra,4,35000,Individual,Petrol,Manual,18.15,1198,82,6,450000
Ford,9,60000,Individual,Diesel,Manual,20,1399,68,5,265000
Hyundai,5,55000,Individual,Petrol,Manual,18.6,1197,81.83,5,500000
Renault,5,40087,Dealer,Petrol,Manual,23.01,999,67,5,310000
Maruti,5,24000,Dealer,Petrol,Automatic,20.51,998,67,5,375000
Maruti,7,90000,Individual,Diesel,Manual,23.4,1248,74,5,465000
Mahindra,4,64000,Individual,Diesel,Manual,25.32,1198,77,6,390000
Hyundai,6,72000,Dealer,Diesel,Manual,21.27,1396,88.76,5,600000
Honda,2,18005,Dealer,Petrol,Automatic,18.1,1199,88.7,5,785000
Honda,6,21000,Dealer,Petrol,Manual,18,1198,86.7,5,435000
Ford,11,81000,Dealer,Diesel,Manual,20,1399,68,5,180000
Maruti,4,110000,Individual,CNG,Manual,19,1197,85.8,5,450000
Jaguar,6,52111,Dealer,Diesel,Automatic,16.36,2179,187.7,5,2150000
Toyota,3,20000,Individual,Diesel,Manual,13.68,2393,147.8,8,1600000
Hyundai,5,60000,Individual,Petrol,Manual,18.9,1197,82,5,460000
Maruti,4,11000,Dealer,Petrol,Manual,23.95,998,67.05,5,325000
Hyundai,3,42000,Individual,Petrol,Manual,18.9,1197,81.86,5,582000
Skoda,2,4000,Dealer,Petrol,Automatic,15.1,1798,178,5,2375000
Toyota,7,175645,Dealer,Diesel,Manual,12.8,2494,102,8,1050000
Ford,6,27000,Dealer,Petrol,Automatic,15.63,1499,110.4,5,750000
Hyundai,4,30700,Dealer,Diesel,Manual,23.9,1582,126.2,5,925000
Ford,8,76091,Dealer,Diesel,Manual,20,1399,68.05,5,245000
Maruti,2,30000,Individual,Diesel,Manual,24.3,1248,88.5,5,850000
Mercedes-Benz,3,8000,Dealer,Petrol,Automatic,14.74,1991,181.04,5,3650000
Mahindra,3,35000,Dealer,Diesel,Manual,15.1,2179,152.87,7,1650000
Maruti,9,100000,Individual,Petrol,Manual,19.1,1197,85.8,5,300000
Ford,2,15000,Individual,Petrol,Manual,18.1,999,123.24,5,1000000
Maruti,4,32000,Dealer,Petrol,Manual,20.89,1197,81.8,5,465000
Toyota,5,53380,Dealer,Diesel,Automatic,13.68,2393,147.51,8,1650000
Hyundai,9,91462,Dealer,Diesel,Automatic,19.08,1582,126.32,5,580000
Toyota,4,85000,Individual,Diesel,Manual,13.68,2393,147.8,8,1546000
Maruti,9,28000,Dealer,Petrol,Manual,20.85,1197,83.14,5,495000
Skoda,7,50000,Dealer,Diesel,Automatic,21.66,1498,103.52,5,580000
Hyundai,8,90000,Dealer,Diesel,Manual,22.32,1582,126.32,5,525000
BMW,10,32000,Dealer,Diesel,Automatic,22.69,1995,190,5,880000
Hyundai,1,3800,Individual,Petrol,Manual,20.7,1197,81.86,5,600000
Hyundai,4,9687,Dealer,Petrol,Manual,18.9,1197,82,5,560000
Mahindra,2,15000,Individual,Diesel,Manual,16.55,2498,105,6,950000
Maruti,9,60000,Individual,Diesel,Manual,22.9,1248,74,5,400000
Hyundai,7,70000,Individual,Petrol,Manual,17.01,1591,121.3,5,610000
BMW,3,30000,Individual,Petrol,Automatic,14.28,1998,254.7,4,5500000
Maruti,1,2400,Individual,Petrol,Manual,21.01,1197,81.8,5,700000
Hyundai,3,10000,Individual,Petrol,Manual,18.9,1197,81.86,5,451000
Mahindra,2,60000,Individual,Diesel,Manual,17.3,1497,121,8,1476000
Maruti,8,56000,Dealer,Petrol,Manual,19.1,1197,85.8,5,430000
Maruti,5,63530,Individual,Petrol,Manual,15.37,1196,73,5,245000
Ford,9,110000,Individual,Diesel,Manual,20,1399,68,5,250000
Maruti,4,25000,Dealer,Petrol,Manual,20.4,1197,81.8,5,625000
Audi,9,44000,Dealer,Diesel,Automatic,17.68,1968,174.33,5,1325000
Datsun,2,10000,Individual,Petrol,Manual,22.7,799,53.64,5,320000
Maruti,5,10000,Individual,Petrol,Manual,15.37,1196,73,5,290000
Honda,3,26000,Dealer,Petrol,Automatic,17.4,1497,117.6,5,1075000
Hyundai,4,71841,Dealer,Diesel,Manual,21.38,1396,88.7,5,950000
Maruti,5,42000,Dealer,Diesel,Manual,24.3,1248,88.5,5,725000
Toyota,5,92000,Dealer,Diesel,Manual,13.68,2393,147.8,7,1300000
Maruti,7,50000,Individual,Petrol,Manual,20.51,998,67.04,5,260000
Mahindra,5,59000,Dealer,Diesel,Automatic,16,2179,140,7,1185000
Hyundai,2,9000,Individual,Petrol,Manual,20.7,1197,81.86,5,710000
Maruti,3,114000,Individual,Petrol,Manual,19,1197,85.8,5,500000
Maruti,3,10000,Individual,Petrol,Manual,20.89,1197,81.8,5,470000
Hyundai,3,4000,Dealer,Petrol,Manual,17,1591,121.3,5,950000
Maruti,6,86521,Dealer,Diesel,Manual,19.3,1248,73.9,5,565000
Hyundai,3,50000,Dealer,Diesel,Manual,24,1186,73.97,5,450000
Maruti,14,106000,Dealer,Diesel,Manual,17.8,1248,75,5,299000
Mercedes-Benz,7,87000,Dealer,Diesel,Automatic,11.3,2987,254.8,7,3500000
Toyota,8,92000,Dealer,Diesel,Manual,12.55,2982,168.5,7,1511000
Maruti,4,68000,Dealer,Diesel,Manual,28.09,1248,88.5,5,750000
Honda,1,10000,Individual,Petrol,Manual,18.6,1199,88.76,5,680000
Hyundai,8,52000,Dealer,Petrol,Manual,18.5,1197,82.9,5,345000
Hyundai,6,19600,Dealer,Petrol,Automatic,18.9,1197,82,5,525000
Mahindra,4,35000,Individual,Petrol,Manual,18.15,1198,82,5,350000
Hyundai,6,69000,Dealer,Petrol,Automatic,18.9,1197,82,5,475000
Maruti,2,7883,Trustmark Dealer,Petrol,Automatic,21.5,1197,81.8,5,550000
Maruti,4,23600,Dealer,Diesel,Automatic,28.4,1248,74.02,5,775000
Maruti,9,100000,Individual,Diesel,Manual,19.3,1248,73.9,5,371000
Maruti,8,80000,Dealer,Diesel,Manual,20.77,1248,88.8,7,711000
Maruti,3,11000,Individual,Diesel,Manual,24.3,1248,88.5,5,900000
Honda,14,77253,Dealer,Petrol,Manual,17.7,1497,78,5,145000
Maruti,2,7000,Individual,Petrol,Manual,19.34,1462,103,7,850000
Honda,2,28366,Dealer,Petrol,Manual,19.5,1199,88.76,5,770000
Maruti,13,96000,Dealer,Diesel,Manual,17.8,1248,75,5,295000
Honda,1,1900,Dealer,Petrol,Automatic,16.5,1799,139.46,5,2150000
Hyundai,5,22000,Individual,Petrol,Manual,18.9,1197,82,5,520000
Ford,4,36000,Dealer,Diesel,Manual,21.7,1498,98.96,5,850000
Ford,5,51000,Dealer,Diesel,Manual,22.77,1498,98.59,5,576000
Mahindra,8,180000,Individual,Diesel,Manual,12.05,2179,120,7,450000
Hyundai,11,68000,Dealer,Petrol,Automatic,16.95,1197,78.9,5,325000
Maruti,3,16000,Dealer,Petrol,Manual,22,1197,81.8,5,525000
Maruti,5,50000,Dealer,Diesel,Manual,28.09,1248,88.5,5,745000
Hyundai,4,51962,Dealer,Petrol,Manual,18.6,1197,81.83,5,575000
Ford,6,102693,Dealer,Diesel,Manual,23,1498,98.96,5,550000
Maruti,5,56000,Dealer,Diesel,Manual,24.3,1248,88.5,5,800000
Maruti,7,70000,Dealer,Petrol,Manual,19.1,1197,85.8,5,450000
Ford,3,25000,Individual,Diesel,Manual,23,1498,98.96,5,950000
Honda,4,19000,Dealer,Petrol,Manual,17.4,1497,117.6,5,825000
Hyundai,4,80000,Individual,Petrol,Manual,18.6,1197,81.83,5,750000
Hyundai,2,5000,Individual,Diesel,Manual,24,1186,73.97,5,590000
Tata,4,30000,Individual,Petrol,Manual,23.84,1199,84,5,400000
Maruti,10,225000,Individual,Diesel,Manual,22.9,1248,74,5,325000
Tata,3,14902,Dealer,Petrol,Manual,23.84,1199,83.83,5,310000
Honda,9,59100,Dealer,Petrol,Automatic,15.6,1497,116.3,5,575000
Lexus,4,52000,Dealer,Petrol,Automatic,18.8,3456,258.81,5,6200000
Maruti,9,120000,Individual,Diesel,Manual,22.9,1248,74,5,380000
Skoda,7,80000,Dealer,Diesel,Manual,21.14,1498,103.6,5,525000
Maruti,3,20000,Individual,Diesel,Manual,28.4,1248,74.02,5,720000
Honda,5,45904,Dealer,Petrol,Automatic,18,1497,117.3,5,875000
Hyundai,7,89000,Dealer,Diesel,Automatic,22.32,1582,126.32,5,550000
Maruti,18,120000,Individual,Petrol,Manual,19.7,796,46.3,5,65000
Hyundai,10,49000,Dealer,Petrol,Manual,20.36,1197,78.9,5,249000
Hyundai,12,62000,Dealer,Petrol,Manual,17.92,1086,62.1,5,150000
Maruti,3,2700,Individual,Petrol,Manual,20.73,1373,91.1,5,812000
Skoda,7,30000,Dealer,Petrol,Automatic,14.7,1798,177.5,5,945000
Hyundai,8,83677,Dealer,Petrol,Manual,19.81,1086,68.05,5,270000
Maruti,5,16000,Dealer,Petrol,Manual,15.37,1196,73,5,385000
BMW,3,18000,Dealer,Diesel,Automatic,19.62,1998,192,5,3350000
Toyota,4,60000,Individual,Diesel,Automatic,11.36,2755,171.5,7,1800000
Honda,10,39000,Dealer,Petrol,Manual,17,1497,118,5,350000
Maruti,13,80000,Individual,Petrol,Manual,16.1,1298,88.2,5,220000
Hyundai,6,825000,Dealer,Diesel,Manual,19.67,1582,126.2,5,825000
Maruti,5,19000,Individual,Petrol,Manual,17.5,1373,91.1,7,750000
Maruti,9,250000,Individual,Diesel,Manual,19.3,1248,73.9,5,400000
Maruti,9,61000,Dealer,Petrol,Manual,18.9,998,67.1,5,275000
Mahindra,4,20000,Individual,Diesel,Manual,15.4,2523,75,7,800000
Jeep,3,67000,Dealer,Diesel,Manual,17.1,1956,170,5,1740000
Volkswagen,6,52000,Dealer,Petrol,Manual,16.09,1598,103.2,5,495000
Honda,4,71000,Dealer,Diesel,Manual,25.8,1498,98.6,5,575000
Maruti,13,110000,Individual,Petrol,Manual,18.9,1061,67,5,125000
Hyundai,12,95721,Dealer,Petrol,Manual,20.36,1197,78.9,5,300000
Maruti,5,58000,Dealer,Petrol,Manual,20.4,1197,81.8,5,490000
Tata,11,120000,Individual,Diesel,Manual,13.93,2179,138.1,7,300000
Mahindra,3,41000,Individual,Diesel,Manual,17.3,1497,121,7,1050000
Maruti,4,49437,Individual,Diesel,Manual,25.2,1248,74,5,435000
Maruti,8,36900,Dealer,Petrol,Manual,21.79,998,67.05,5,265000
Hyundai,10,70000,Individual,Petrol,Manual,19.81,1086,68.05,5,250000
Mercedes-Benz,7,62000,Dealer,Petrol,Manual,12.3,1796,185,5,1650000
Maruti,4,40000,Individual,Petrol,Automatic,21.63,998,67,5,500000
Maruti,8,54000,Dealer,Petrol,Manual,18.6,1197,85.8,5,340000
Hyundai,7,103247,Dealer,Diesel,Manual,22.32,1582,126.32,5,740000
Honda,3,19023,Dealer,Diesel,Manual,27.3,1498,98.6,5,1010000
Ford,10,56000,Dealer,Petrol,Manual,15.6,1196,70.02,5,364000
Toyota,3,50000,Dealer,Diesel,Automatic,12.9,2755,174.5,7,3150000
Maruti,3,58000,Dealer,CNG,Manual,33.44,796,40.3,4,350000
Maruti,4,25000,Dealer,Petrol,Automatic,20.28,1462,103.25,5,740000
Renault,5,54701,Dealer,Petrol,Manual,23.01,999,67,5,260000
Maruti,8,63980,Dealer,Diesel,Manual,19.3,1248,73.9,5,450000
Hyundai,6,62220,Dealer,Diesel,Manual,24,1120,70,5,490000
Hyundai,5,28000,Dealer,Petrol,Manual,17.01,1591,121.3,5,740000
Toyota,7,70000,Dealer,Diesel,Manual,12.8,2494,102,8,740000
Hyundai,4,7000,Individual,Petrol,Manual,18.9,1197,82,5,490000
Toyota,10,98000,Dealer,Diesel,Manual,12.8,2494,102,7,575000
Maruti,6,66000,Individual,Diesel,Manual,25.2,1248,74,5,520000
Hyundai,7,70000,Dealer,Petrol,Manual,18.9,1197,82,5,385000
Hyundai,3,98000,Individual,Diesel,Manual,22.1,1396,88.7,5,950000
Maruti,1,9000,Dealer,CNG,Manual,26.6,998,58.16,5,545000
Hyundai,5,86000,Dealer,Diesel,Manual,22.54,1396,88.73,5,675000
Honda,5,53000,Individual,Diesel,Manual,25.8,1498,98.6,5,450000
Maruti,7,59789,Dealer,CNG,Manual,22.8,1373,80.9,7,611000
BMW,8,69000,Dealer,Diesel,Automatic,18.12,1995,190,5,1575000
Maruti,4,39500,Dealer,Petrol,Automatic,22,1197,81.8,5,725000
Maruti,3,25000,Individual,Diesel,Manual,27.39,1248,74,5,825000
Maruti,10,83000,Dealer,Diesel,Manual,22.9,1248,74,5,349000
Hyundai,8,100000,Individual,Diesel,Manual,21.9,1396,88.76,5,320000
Maruti,8,55983,Dealer,Petrol,Manual,18.9,998,67.1,5,325000
Ford,10,50000,Dealer,Petrol,Manual,15.6,1196,70,5,199000
Maruti,3,67000,Dealer,Diesel,Manual,24.2,1498,93.87,7,890000
Maruti,4,28960,Dealer,Petrol,Automatic,23.1,998,67.04,5,475000
Mahindra,2,5000,Dealer,Diesel,Manual,16.55,2498,105,6,975000
Hyundai,3,50000,Individual,Petrol,Manual,18.6,1197,81.83,5,660000
Hyundai,7,44000,Individual,Petrol,Manual,18.5,1197,82.85,5,550000
Maruti,5,30000,Individual,Petrol,Manual,23.95,998,67.05,5,300000
Mahindra,3,30000,Individual,Diesel,Manual,15.96,2523,63,9,750000
